,coder_id,coder,jobset,unit_id,unit_status,confidence_1,confidence_2,event_match,topic_match
351,2606,s_ching@annotator.com,All,3288497_3285615,DONE,++,++,No,Yes
352,2606,s_ching@annotator.com,All,3288497_3285647,DONE,++,++,No,Yes
353,2606,s_ching@annotator.com,All,3288497_3290593,DONE,++,++,No,Yes
354,2606,s_ching@annotator.com,All,3288518_3285229,DONE,++,++,No,Yes
355,2606,s_ching@annotator.com,All,3288518_3285370,DONE,++,++,No,No
356,2606,s_ching@annotator.com,All,3288518_3287529,DONE,++,++,No,No
357,2606,s_ching@annotator.com,All,3288518_3290679,DONE,++,++,No,Yes
358,2606,s_ching@annotator.com,All,3288518_3290697,DONE,++,++,No,Yes
359,2606,s_ching@annotator.com,All,3288528_3285316,DONE,++,++,No,No
360,2606,s_ching@annotator.com,All,3288528_3285322,DONE,++,++,No,No
361,2606,s_ching@annotator.com,All,3288528_3285375,DONE,++,++,No,No
362,2606,s_ching@annotator.com,All,3288528_3286174,DONE,++,++,No,No
363,2606,s_ching@annotator.com,All,3288528_3287446,DONE,++,++,No,No
364,2606,s_ching@annotator.com,All,3288528_3287448,DONE,++,++,No,No
365,2606,s_ching@annotator.com,All,3288528_3287531,DONE,++,++,No,No
366,2606,s_ching@annotator.com,All,3288528_3290593,DONE,++,++,No,No
367,2606,s_ching@annotator.com,All,3288534_3286188,DONE,++,++,No,No
368,2606,s_ching@annotator.com,All,3288534_3286194,DONE,++,++,No,No
369,2606,s_ching@annotator.com,All,3290567_3290596,DONE,++,++,No,No
370,2606,s_ching@annotator.com,All,3290567_6290507,DONE,++,++,No,No
371,2606,s_ching@annotator.com,All,3290570_3287399,DONE,++,++,No,Yes
372,2606,s_ching@annotator.com,All,3290570_6290523,DONE,++,++,No,Yes
373,2606,s_ching@annotator.com,All,3290571_3286171,DONE,++,++,No,Yes
374,2606,s_ching@annotator.com,All,3290580_3285227,DONE,++,++,No,Yes
375,2606,s_ching@annotator.com,All,3290580_3285243,DONE,++,++,No,Yes
376,2606,s_ching@annotator.com,All,3290580_3285625,DONE,++,++,Yes,Yes
377,2606,s_ching@annotator.com,All,3290580_3286171,DONE,++,++,No,Yes
378,2606,s_ching@annotator.com,All,3290580_3287446,DONE,++,++,Yes,Yes
379,2606,s_ching@annotator.com,All,3290580_3290622,DONE,++,++,Yes,Yes
380,2606,s_ching@annotator.com,All,3290580_3290640,DONE,++,++,No,No
381,2606,s_ching@annotator.com,All,3290586_3285229,DONE,++,++,No,Yes
382,2606,s_ching@annotator.com,All,3290586_3285627,DONE,++,++,No,Yes
383,2606,s_ching@annotator.com,All,3290586_3285634,DONE,++,++,No,Yes
384,2606,s_ching@annotator.com,All,3290586_3285637,DONE,++,++,No,Yes
385,2606,s_ching@annotator.com,All,3290586_3285657,DONE,++,++,No,No
386,2606,s_ching@annotator.com,All,3290586_3286194,DONE,++,++,No,No
387,2606,s_ching@annotator.com,All,3290586_3290653,DONE,++,++,No,Yes
388,2606,s_ching@annotator.com,All,3290589_6290506,DONE,++,++,Yes,Yes
389,2606,s_ching@annotator.com,All,3290589_6290581,DONE,++,++,No,Yes
390,2606,s_ching@annotator.com,All,3290593_3285254,DONE,++,++,No,No
391,2606,s_ching@annotator.com,All,3290593_3286194,DONE,++,++,No,No
392,2606,s_ching@annotator.com,All,3290596_3285229,DONE,++,++,No,Yes
393,2606,s_ching@annotator.com,All,3290596_3285326,DONE,++,++,No,Yes
394,2606,s_ching@annotator.com,All,3290596_3286168,DONE,++,++,No,Yes
395,2606,s_ching@annotator.com,All,3290596_3286174,DONE,++,++,Yes,Yes
396,2606,s_ching@annotator.com,All,3290596_3286194,DONE,++,++,No,No
397,2606,s_ching@annotator.com,All,3290596_3290621,DONE,++,++,Yes,Yes
398,2606,s_ching@annotator.com,All,3290596_3290640,DONE,++,++,No,No
399,2606,s_ching@annotator.com,All,3290604_3287446,DONE,++,++,Yes,Yes
400,2606,s_ching@annotator.com,All,3290604_3290608,DONE,++,++,No,Yes
401,2606,s_ching@annotator.com,All,3290604_6290523,DONE,++,++,No,Yes
402,2606,s_ching@annotator.com,All,3290605_3285328,DONE,++,++,No,Yes
403,2606,s_ching@annotator.com,All,3290605_3285332,DONE,++,++,No,No
404,2606,s_ching@annotator.com,All,3290606_3285227,DONE,++,++,No,Yes
405,2606,s_ching@annotator.com,All,3290606_3287398,DONE,++,++,Yes,Yes
406,2606,s_ching@annotator.com,All,3290606_3290653,DONE,++,++,No,Yes
407,2606,s_ching@annotator.com,All,3290606_6290523,DONE,++,++,No,Yes
408,2606,s_ching@annotator.com,All,3290608_3285625,DONE,++,++,No,Yes
409,2606,s_ching@annotator.com,All,3290620_3285226,DONE,++,++,No,Yes
410,2606,s_ching@annotator.com,All,3290620_3285634,DONE,++,++,No,Yes
411,2606,s_ching@annotator.com,All,3290620_3287398,DONE,++,++,Yes,Yes
412,2606,s_ching@annotator.com,All,3290620_3287414,DONE,++,++,No,Yes
413,2606,s_ching@annotator.com,All,3290621_3285325,DONE,++,++,No,Yes
414,2606,s_ching@annotator.com,All,3290621_3290566,DONE,++,++,Yes,Yes
415,2606,s_ching@annotator.com,All,3290621_3290622,DONE,++,++,Yes,Yes
416,2606,s_ching@annotator.com,All,3290621_6290579,DONE,++,++,No,Yes
417,2606,s_ching@annotator.com,All,3290622_3285230,DONE,++,++,No,Yes
418,2606,s_ching@annotator.com,All,3290622_3285243,DONE,++,++,No,Yes
419,2606,s_ching@annotator.com,All,3290622_3285322,DONE,++,++,No,Yes
420,2606,s_ching@annotator.com,All,3290622_3285335,DONE,++,++,No,No
421,2606,s_ching@annotator.com,All,3290622_3285615,DONE,++,++,No,Yes
422,2606,s_ching@annotator.com,All,3290622_3287446,DONE,++,++,Yes,Yes
423,2606,s_ching@annotator.com,All,3290622_3287458,DONE,++,++,Yes,Yes
424,2606,s_ching@annotator.com,All,3290622_3287465,DONE,++,++,No,Yes
425,2606,s_ching@annotator.com,All,3290622_6290581,DONE,++,++,No,Yes
426,2606,s_ching@annotator.com,All,3290632_3285325,DONE,++,++,No,Yes
427,2606,s_ching@annotator.com,All,3290640_3286188,DONE,++,++,No,No
428,2606,s_ching@annotator.com,All,3290640_3290653,DONE,++,++,No,No
429,2606,s_ching@annotator.com,All,3290643_3285230,DONE,++,++,No,Yes
430,2606,s_ching@annotator.com,All,3290643_3287459,DONE,++,++,No,Yes
431,2606,s_ching@annotator.com,All,3290643_3290593,DONE,++,++,No,Yes
432,2606,s_ching@annotator.com,All,3290643_6290567,DONE,++,++,No,Yes
433,2606,s_ching@annotator.com,All,3290656_3286174,DONE,++,++,No,Yes
434,2606,s_ching@annotator.com,All,3290656_3290589,DONE,++,++,No,Yes
435,2606,s_ching@annotator.com,All,3290668_3285375,DONE,++,++,No,Yes
436,2606,s_ching@annotator.com,All,3290668_3285625,DONE,++,++,No,Yes
437,2606,s_ching@annotator.com,All,3290668_3285634,DONE,++,++,No,Yes
438,2606,s_ching@annotator.com,All,3290668_3286195,DONE,++,++,No,Yes
439,2606,s_ching@annotator.com,All,3290668_3290586,DONE,++,++,No,Yes
440,2606,s_ching@annotator.com,All,3290668_3290653,DONE,++,++,No,Yes
441,2606,s_ching@annotator.com,All,3290679_3285633,DONE,++,++,No,No
442,2606,s_ching@annotator.com,All,3290679_3285657,DONE,++,++,No,No
443,2606,s_ching@annotator.com,All,3290679_3286178,DONE,++,++,No,No
444,2606,s_ching@annotator.com,All,3290679_3287500,DONE,++,++,No,No
445,2606,s_ching@annotator.com,All,3290679_3288497,DONE,++,++,No,No
446,2606,s_ching@annotator.com,All,3290681_3286171,DONE,++,++,No,No
447,2606,s_ching@annotator.com,All,3290681_3287398,DONE,++,++,No,No
448,2606,s_ching@annotator.com,All,3290681_3287399,DONE,++,++,No,No
449,2606,s_ching@annotator.com,All,3290681_3287468,DONE,++,++,No,No
450,2606,s_ching@annotator.com,All,3290681_3287521,DONE,++,++,No,No
451,2606,s_ching@annotator.com,All,3290681_3290580,DONE,++,++,No,No
452,2606,s_ching@annotator.com,All,3290681_3290622,DONE,++,++,No,No
453,2606,s_ching@annotator.com,All,3290688_3285386,DONE,--,--,No,No
454,2606,s_ching@annotator.com,All,3290688_3285635,DONE,++,++,No,Yes
455,2606,s_ching@annotator.com,All,3290688_3286195,DONE,++,++,No,Yes
456,2606,s_ching@annotator.com,All,3290688_3287397,DONE,++,++,No,Yes
457,2606,s_ching@annotator.com,All,3290688_3287447,DONE,++,++,No,Yes
458,2606,s_ching@annotator.com,All,3290688_3290586,DONE,++,++,Yes,Yes
459,2606,s_ching@annotator.com,All,3290688_3290605,DONE,++,++,No,Yes
460,2606,s_ching@annotator.com,All,3290695_3285240,DONE,++,++,No,Yes
461,2606,s_ching@annotator.com,All,3290695_3285337,DONE,++,++,No,Yes
462,2606,s_ching@annotator.com,All,3290695_3287446,DONE,++,++,No,Yes
463,2606,s_ching@annotator.com,All,3290695_3287447,DONE,++,++,No,Yes
464,2606,s_ching@annotator.com,All,3290695_3287458,DONE,++,++,No,Yes
465,2606,s_ching@annotator.com,All,3290695_3287516,DONE,++,++,No,Yes
466,2606,s_ching@annotator.com,All,3290695_3290604,DONE,++,++,No,Yes
467,2606,s_ching@annotator.com,All,3290695_3290679,DONE,++,++,No,No
468,2606,s_ching@annotator.com,All,3290697_3285370,DONE,++,++,No,No
469,2606,s_ching@annotator.com,All,3290697_3285636,DONE,++,++,No,Yes
470,2606,s_ching@annotator.com,All,3290697_3286168,DONE,++,++,No,Yes
471,2606,s_ching@annotator.com,All,3290697_3287522,DONE,++,+,Yes,Yes
472,2606,s_ching@annotator.com,All,3290697_3290605,DONE,++,++,No,Yes
473,2606,s_ching@annotator.com,All,3290697_3290688,DONE,++,++,No,Yes
474,2606,s_ching@annotator.com,All,3290697_3290705,DONE,++,++,No,Yes
475,2606,s_ching@annotator.com,All,3290697_6290506,DONE,++,++,No,Yes
476,2606,s_ching@annotator.com,All,3290697_6290507,DONE,++,++,No,Yes
477,2606,s_ching@annotator.com,All,3290697_6290557,DONE,++,++,No,Yes
478,2606,s_ching@annotator.com,All,3290701_3286373,DONE,++,++,No,No
479,2606,s_ching@annotator.com,All,3290701_3287521,DONE,++,++,No,No
480,2606,s_ching@annotator.com,All,3290701_3290695,DONE,++,++,No,No
481,2606,s_ching@annotator.com,All,3290701_6290574,DONE,++,++,No,No
482,2606,s_ching@annotator.com,All,3290705_3285233,DONE,++,++,No,Yes
483,2606,s_ching@annotator.com,All,3290705_3285322,DONE,++,++,Yes,Yes
484,2606,s_ching@annotator.com,All,3290705_3285627,DONE,++,++,Yes,Yes
485,2606,s_ching@annotator.com,All,3290705_3287479,DONE,++,++,Yes,Yes
486,2606,s_ching@annotator.com,All,3290705_6290581,DONE,++,++,Yes,Yes
487,2606,s_ching@annotator.com,All,6290506_6290505,DONE,++,++,No,Yes
488,2606,s_ching@annotator.com,All,6290555_3287398,DONE,++,++,Yes,Yes
489,2606,s_ching@annotator.com,All,6290556_6290579,DONE,++,++,No,Yes
490,2606,s_ching@annotator.com,All,6290557_6290579,DONE,++,++,No,Yes
491,2606,s_ching@annotator.com,All,6290567_6290556,DONE,++,++,No,Yes
492,2606,s_ching@annotator.com,All,6290568_3287414,DONE,++,++,No,Yes
493,2606,s_ching@annotator.com,All,6290568_3287485,DONE,++,++,Yes,Yes
494,2606,s_ching@annotator.com,All,6290579_6290505,DONE,++,++,Yes,Yes
495,2607,roeland_d@annotator.com,All,3285217_3285337,DONE,++,++,No,Yes
496,2607,roeland_d@annotator.com,All,3285217_3286175,DONE,++,++,Yes,Yes
497,2607,roeland_d@annotator.com,All,3285217_3287465,DONE,++,++,Yes,Yes
498,2607,roeland_d@annotator.com,All,3285217_6290567,DONE,++,++,No,Yes
499,2607,roeland_d@annotator.com,All,3285217_6290581,DONE,++,++,Yes,Yes
500,2607,roeland_d@annotator.com,All,3285226_3287446,DONE,++,++,No,Yes
501,2607,roeland_d@annotator.com,All,3285226_6290555,DONE,++,++,No,Yes
502,2607,roeland_d@annotator.com,All,3285227_3285217,DONE,++,++,No,Yes
503,2607,roeland_d@annotator.com,All,3285227_3285661,DONE,++,++,No,Yes
504,2607,roeland_d@annotator.com,All,3285227_6290557,DONE,++,++,No,Yes
505,2607,roeland_d@annotator.com,All,3285228_3285328,DONE,++,++,No,Yes
506,2607,roeland_d@annotator.com,All,3285228_3285661,DONE,++,++,No,Yes
507,2607,roeland_d@annotator.com,All,3285229_6290556,DONE,++,++,Yes,Yes
508,2607,roeland_d@annotator.com,All,3285230_6290523,DONE,++,++,No,Yes
509,2607,roeland_d@annotator.com,All,3285233_3285226,DONE,++,++,No,Yes
510,2607,roeland_d@annotator.com,All,3285233_3285240,DONE,++,++,No,Yes
511,2607,roeland_d@annotator.com,All,3285233_3285633,DONE,++,++,No,Yes
512,2607,roeland_d@annotator.com,All,3285233_3285661,DONE,++,++,No,Yes
513,2607,roeland_d@annotator.com,All,3285233_6290505,DONE,++,++,No,Yes
514,2607,roeland_d@annotator.com,All,3285243_3285370,DONE,++,++,No,Yes
515,2607,roeland_d@annotator.com,All,3285243_3285633,DONE,++,++,No,Yes
516,2607,roeland_d@annotator.com,All,3285243_3285647,DONE,++,++,No,Yes
517,2607,roeland_d@annotator.com,All,3285243_3287446,DONE,++,++,No,Yes
518,2607,roeland_d@annotator.com,All,3285254_3285635,DONE,++,++,No,No
519,2607,roeland_d@annotator.com,All,3285254_3285657,DONE,++,++,No,No
520,2607,roeland_d@annotator.com,All,3285254_3287414,DONE,++,++,No,No
521,2607,roeland_d@annotator.com,All,3285254_3287485,DONE,++,++,No,No
522,2607,roeland_d@annotator.com,All,3285316_3285240,DONE,++,++,No,Yes
523,2607,roeland_d@annotator.com,All,3285316_3285634,DONE,++,++,No,Yes
524,2607,roeland_d@annotator.com,All,3285316_3287448,DONE,++,++,No,Yes
525,2607,roeland_d@annotator.com,All,3285316_3287485,DONE,++,++,No,Yes
526,2607,roeland_d@annotator.com,All,3285316_6290507,DONE,++,++,No,Yes
527,2607,roeland_d@annotator.com,All,3285322_3286175,DONE,++,++,Yes,Yes
528,2607,roeland_d@annotator.com,All,3285322_3287446,DONE,++,++,No,Yes
529,2607,roeland_d@annotator.com,All,3285323_3285335,DONE,++,++,No,No
530,2607,roeland_d@annotator.com,All,3285323_6290568,DONE,++,++,No,Yes
531,2607,roeland_d@annotator.com,All,3285323_6290579,DONE,++,++,No,Yes
532,2607,roeland_d@annotator.com,All,3285325_3285254,DONE,++,++,No,No
533,2607,roeland_d@annotator.com,All,3285325_3285627,DONE,++,++,No,Yes
534,2607,roeland_d@annotator.com,All,3285325_3286168,DONE,++,++,No,Yes
535,2607,roeland_d@annotator.com,All,3285325_3287399,DONE,++,++,No,Yes
536,2607,roeland_d@annotator.com,All,3285325_6290523,DONE,++,++,No,Yes
537,2607,roeland_d@annotator.com,All,3285325_6290555,DONE,++,++,No,Yes
538,2607,roeland_d@annotator.com,All,3285326_3285375,DONE,++,++,Yes,Yes
539,2607,roeland_d@annotator.com,All,3285326_3285636,DONE,++,++,No,Yes
540,2607,roeland_d@annotator.com,All,3285327_3285375,DONE,++,++,No,Yes
541,2607,roeland_d@annotator.com,All,3285327_3286171,DONE,++,++,No,Yes
542,2607,roeland_d@annotator.com,All,3285327_6290568,DONE,++,++,No,Yes
543,2607,roeland_d@annotator.com,All,3285328_3285625,DONE,++,++,Yes,Yes
544,2607,roeland_d@annotator.com,All,3285328_3285657,DONE,++,++,No,No
545,2607,roeland_d@annotator.com,All,3285332_3290566,DONE,++,++,No,No
546,2607,roeland_d@annotator.com,All,3285332_6290568,DONE,++,++,No,No
547,2607,roeland_d@annotator.com,All,3285332_6290574,DONE,++,++,No,No
548,2607,roeland_d@annotator.com,All,3285337_6290555,DONE,++,++,No,Yes
549,2607,roeland_d@annotator.com,All,3285370_6290523,DONE,+/-,++,No,Yes
550,2607,roeland_d@annotator.com,All,3285370_6290581,DONE,++,++,No,Yes
551,2607,roeland_d@annotator.com,All,3285375_3286186,DONE,++,++,No,Yes
552,2607,roeland_d@annotator.com,All,3285386_3287398,DONE,+/-,++,No,Yes
553,2607,roeland_d@annotator.com,All,3285386_6290556,DONE,+/-,++,No,Yes
554,2607,roeland_d@annotator.com,All,3285386_6290557,DONE,+/-,++,No,Yes
555,2607,roeland_d@annotator.com,All,3285615_3285370,DONE,++,++,No,Yes
556,2607,roeland_d@annotator.com,All,3285615_3287398,DONE,++,++,No,Yes
557,2607,roeland_d@annotator.com,All,3285615_6290507,DONE,++,++,No,Yes
558,2607,roeland_d@annotator.com,All,3285615_6290557,DONE,++,++,No,Yes
559,2607,roeland_d@annotator.com,All,3285627_3287446,DONE,++,++,No,Yes
560,2607,roeland_d@annotator.com,All,3285627_3287485,DONE,++,++,No,Yes
561,2607,roeland_d@annotator.com,All,3285633_6290523,DONE,++,++,No,Yes
562,2607,roeland_d@annotator.com,All,3285634_6290523,DONE,++,++,No,Yes
563,2607,roeland_d@annotator.com,All,3285637_3287447,DONE,++,++,No,Yes
564,2607,roeland_d@annotator.com,All,3285647_3286186,DONE,++,++,No,Yes
565,2607,roeland_d@annotator.com,All,3285657_6290555,DONE,++,++,No,No
566,2607,roeland_d@annotator.com,All,3285661_3285375,DONE,++,++,No,Yes
567,2607,roeland_d@annotator.com,All,3285661_3287399,DONE,++,++,No,Yes
568,2607,roeland_d@annotator.com,All,3286168_3285375,DONE,++,++,No,Yes
569,2607,roeland_d@annotator.com,All,3286168_3287448,DONE,++,++,No,Yes
570,2607,roeland_d@annotator.com,All,3286174_3285615,DONE,++,++,No,Yes
571,2607,roeland_d@annotator.com,All,3286174_3285661,DONE,++,++,No,Yes
572,2607,roeland_d@annotator.com,All,3286174_3286175,DONE,++,++,No,Yes
573,2607,roeland_d@annotator.com,All,3286174_3287398,DONE,++,++,Yes,Yes
574,2607,roeland_d@annotator.com,All,3286174_6290556,DONE,++,++,No,Yes
575,2607,roeland_d@annotator.com,All,3286175_3285635,DONE,++,++,No,Yes
576,2607,roeland_d@annotator.com,All,3286175_3285657,DONE,++,++,No,No
577,2607,roeland_d@annotator.com,All,3286175_3286168,DONE,++,++,No,Yes
578,2607,roeland_d@annotator.com,All,3286175_6290567,DONE,++,++,No,Yes
579,2607,roeland_d@annotator.com,All,3286178_3285229,DONE,++,++,No,Yes
580,2607,roeland_d@annotator.com,All,3286178_6290555,DONE,++,++,No,Yes
581,2607,roeland_d@annotator.com,All,3286178_6290568,DONE,++,++,No,Yes
582,2607,roeland_d@annotator.com,All,3286188_3285322,DONE,++,++,No,Yes
583,2607,roeland_d@annotator.com,All,3286188_3285332,DONE,++,++,No,No
584,2607,roeland_d@annotator.com,All,3286188_6290567,DONE,++,++,No,Yes
585,2607,roeland_d@annotator.com,All,3286194_3285252,DONE,++,++,No,No
586,2607,roeland_d@annotator.com,All,3286194_3285325,DONE,++,++,No,No
587,2607,roeland_d@annotator.com,All,3286194_3285386,DONE,++,++,No,No
588,2607,roeland_d@annotator.com,All,3286194_6290567,DONE,++,++,No,No
589,2607,roeland_d@annotator.com,All,3286194_6290579,DONE,++,++,No,Yes
590,2607,roeland_d@annotator.com,All,3286195_3285233,DONE,++,++,No,Yes
591,2607,roeland_d@annotator.com,All,3286195_3285625,DONE,++,++,No,Yes
592,2607,roeland_d@annotator.com,All,3286195_3287447,DONE,++,++,No,Yes
593,2607,roeland_d@annotator.com,All,3286195_6290568,DONE,++,++,No,Yes
594,2607,roeland_d@annotator.com,All,3286364_3285240,DONE,++,++,No,Yes
595,2607,roeland_d@annotator.com,All,3286364_3285634,DONE,++,++,No,Yes
596,2607,roeland_d@annotator.com,All,3286373_3286186,DONE,++,++,No,Yes
597,2607,roeland_d@annotator.com,All,3286373_3287485,DONE,++,++,No,Yes
598,2607,roeland_d@annotator.com,All,3286373_3290571,DONE,++,++,Yes,Yes
599,2607,roeland_d@annotator.com,All,3286373_3290605,DONE,++,++,No,Yes
600,2607,roeland_d@annotator.com,All,3286373_3290606,DONE,++,++,No,Yes
601,2607,roeland_d@annotator.com,All,3286373_6290505,DONE,++,++,Yes,Yes
602,2607,roeland_d@annotator.com,All,3286375_3285228,DONE,++,++,No,Yes
603,2607,roeland_d@annotator.com,All,3286375_3285370,DONE,+,++,No,Yes
604,2607,roeland_d@annotator.com,All,3286375_6290506,DONE,++,++,No,Yes
605,2607,roeland_d@annotator.com,All,3286377_3285337,DONE,++,++,No,No
606,2607,roeland_d@annotator.com,All,3286377_3285647,DONE,++,++,No,No
607,2607,roeland_d@annotator.com,All,3286377_3286379,DONE,++,++,No,No
608,2607,roeland_d@annotator.com,All,3286377_3287448,DONE,++,++,No,No
609,2607,roeland_d@annotator.com,All,3286377_3290640,DONE,++,++,No,No
610,2607,roeland_d@annotator.com,All,3286377_6290557,DONE,++,++,No,No
611,2607,roeland_d@annotator.com,All,3286377_6290568,DONE,++,++,No,No
612,2607,roeland_d@annotator.com,All,3286378_3285327,DONE,++,++,No,No
613,2607,roeland_d@annotator.com,All,3286378_3285370,DONE,++,++,No,No
614,2607,roeland_d@annotator.com,All,3286379_3285634,DONE,++,++,No,No
615,2607,roeland_d@annotator.com,All,3286379_3285635,DONE,++,++,No,No
616,2607,roeland_d@annotator.com,All,3286379_3285657,DONE,++,++,No,No
617,2607,roeland_d@annotator.com,All,3286379_3286178,DONE,++,++,No,No
618,2607,roeland_d@annotator.com,All,3286379_3287448,DONE,++,++,No,No
619,2607,roeland_d@annotator.com,All,3286379_3290622,DONE,++,++,No,No
620,2607,roeland_d@annotator.com,All,3287447_3287414,DONE,++,++,No,Yes
621,2607,roeland_d@annotator.com,All,3287448_3287447,DONE,++,++,No,Yes
622,2607,roeland_d@annotator.com,All,3287459_3287446,DONE,++,++,Yes,Yes
623,2607,roeland_d@annotator.com,All,3287465_6290507,DONE,++,++,No,Yes
624,2607,roeland_d@annotator.com,All,3287465_6290567,DONE,++,++,No,Yes
625,2607,roeland_d@annotator.com,All,3287467_3285229,DONE,++,++,No,Yes
626,2607,roeland_d@annotator.com,All,3287467_3285332,DONE,++,++,No,No
627,2607,roeland_d@annotator.com,All,3287467_3290643,DONE,++,++,No,Yes
628,2607,roeland_d@annotator.com,All,3287468_3285326,DONE,++,++,No,Yes
629,2607,roeland_d@annotator.com,All,3287468_3285636,DONE,++,++,No,Yes
630,2607,roeland_d@annotator.com,All,3287468_3287485,DONE,++,++,No,Yes
631,2607,roeland_d@annotator.com,All,3287470_3285229,DONE,++,++,No,Yes
632,2607,roeland_d@annotator.com,All,3287470_3285326,DONE,++,++,No,Yes
633,2607,roeland_d@annotator.com,All,3287470_3286188,DONE,++,++,No,Yes
634,2607,roeland_d@annotator.com,All,3287470_3287446,DONE,++,++,No,Yes
635,2607,roeland_d@annotator.com,All,3287471_3285386,DONE,+/-,+/-,No,Yes
636,2607,roeland_d@annotator.com,All,3287471_3286195,DONE,++,++,No,Yes
637,2607,roeland_d@annotator.com,All,3287471_3290643,DONE,++,++,No,Yes
638,2607,roeland_d@annotator.com,All,3287471_3290656,DONE,++,++,Yes,Yes
639,2607,roeland_d@annotator.com,All,3287471_3290668,DONE,++,++,No,Yes
640,2607,roeland_d@annotator.com,All,3287471_6290505,DONE,++,++,Yes,Yes
641,2607,roeland_d@annotator.com,All,3287471_6290579,DONE,++,++,No,Yes
642,2607,roeland_d@annotator.com,All,3287472_3285229,DONE,++,++,No,Yes
643,2607,roeland_d@annotator.com,All,3287472_3285386,DONE,+/-,+/-,No,Yes
644,2607,roeland_d@annotator.com,All,3287472_3285633,DONE,++,++,No,Yes
645,2607,roeland_d@annotator.com,All,3287472_3286174,DONE,++,++,Yes,Yes
646,2607,roeland_d@annotator.com,All,3287472_3286377,DONE,++,++,No,No
647,2607,roeland_d@annotator.com,All,3287472_3287414,DONE,++,++,No,Yes
648,2607,roeland_d@annotator.com,All,3287472_6290581,DONE,++,++,Yes,Yes
649,2607,roeland_d@annotator.com,All,3287473_3285370,DONE,++,++,No,Yes
650,2607,roeland_d@annotator.com,All,3287473_3285627,DONE,++,++,No,Yes
651,2607,roeland_d@annotator.com,All,3287473_3286188,DONE,++,++,No,Yes
652,2607,roeland_d@annotator.com,All,3287473_3287446,DONE,++,+,No,Yes
653,2607,roeland_d@annotator.com,All,3287473_3287468,DONE,++,++,No,Yes
654,2607,roeland_d@annotator.com,All,3287473_3290566,DONE,++,++,No,Yes
655,2607,roeland_d@annotator.com,All,3287473_6290506,DONE,++,++,No,Yes
656,2607,roeland_d@annotator.com,All,3287473_6290574,DONE,++,++,No,Yes
657,2607,roeland_d@annotator.com,All,3287474_3285634,DONE,++,++,No,Yes
658,2607,roeland_d@annotator.com,All,3287474_3286174,DONE,++,++,No,Yes
659,2607,roeland_d@annotator.com,All,3287474_3287399,DONE,++,++,No,Yes
660,2607,roeland_d@annotator.com,All,3287474_3287459,DONE,++,++,No,Yes
661,2607,roeland_d@annotator.com,All,3287474_3290571,DONE,++,++,Yes,Yes
662,2607,roeland_d@annotator.com,All,3287475_3285615,DONE,++,++,No,Yes
663,2607,roeland_d@annotator.com,All,3287475_3287470,DONE,++,++,Yes,Yes
664,2607,roeland_d@annotator.com,All,3287475_3290643,DONE,++,++,No,Yes
665,2607,roeland_d@annotator.com,All,3287476_3287471,DONE,++,++,Yes,Yes
666,2607,roeland_d@annotator.com,All,3287476_3290622,DONE,++,++,No,Yes
667,2607,roeland_d@annotator.com,All,3287477_3285233,DONE,++,++,No,Yes
668,2607,roeland_d@annotator.com,All,3287477_3285243,DONE,++,++,No,Yes
669,2607,roeland_d@annotator.com,All,3287477_3286373,DONE,++,++,Yes,Yes
670,2607,roeland_d@annotator.com,All,3287477_3287447,DONE,++,++,No,Yes
671,2607,roeland_d@annotator.com,All,3287477_3290566,DONE,++,++,No,Yes
672,2607,roeland_d@annotator.com,All,3287477_6290568,DONE,++,++,No,Yes
673,2607,roeland_d@annotator.com,All,3287479_3285227,DONE,++,++,No,Yes
674,2607,roeland_d@annotator.com,All,3287479_3285316,DONE,++,++,No,Yes
675,2607,roeland_d@annotator.com,All,3287479_3285335,DONE,++,++,No,No
676,2607,roeland_d@annotator.com,All,3287479_3287447,DONE,++,++,No,Yes
677,2607,roeland_d@annotator.com,All,3287479_3287477,DONE,++,++,Yes,Yes
678,2607,roeland_d@annotator.com,All,3287479_3290608,DONE,++,++,No,Yes
679,2607,roeland_d@annotator.com,All,3287479_6290556,DONE,++,++,No,Yes
680,2607,roeland_d@annotator.com,All,3287480_3285230,DONE,++,++,No,Yes
681,2607,roeland_d@annotator.com,All,3287480_3285635,DONE,++,++,No,Yes
682,2607,roeland_d@annotator.com,All,3287480_3286378,DONE,++,++,No,No
683,2607,roeland_d@annotator.com,All,3287480_3290643,DONE,++,++,No,Yes
684,2607,roeland_d@annotator.com,All,3287480_6290579,DONE,++,++,No,Yes
685,2607,roeland_d@annotator.com,All,3287500_3285322,DONE,++,++,No,Yes
686,2607,roeland_d@annotator.com,All,3287500_3286195,DONE,++,++,No,Yes
687,2607,roeland_d@annotator.com,All,3287500_3287465,DONE,++,++,No,Yes
688,2607,roeland_d@annotator.com,All,3287500_3287475,DONE,++,++,No,Yes
689,2607,roeland_d@annotator.com,All,3287500_3290620,DONE,++,++,No,Yes
690,2607,roeland_d@annotator.com,All,3287512_3285328,DONE,++,++,No,Yes
691,2607,roeland_d@annotator.com,All,3287512_3286379,DONE,++,++,No,No
692,2607,roeland_d@annotator.com,All,3287512_3287477,DONE,++,++,No,Yes
693,2607,roeland_d@annotator.com,All,3287512_3290570,DONE,++,++,No,Yes
694,2607,roeland_d@annotator.com,All,3287512_3290668,DONE,++,++,No,Yes
695,2607,roeland_d@annotator.com,All,3287512_6290579,DONE,+,++,No,Yes
